register_id,language,path,line,col,pattern_kind,surface_form,tokens,csv_candidates,csv_lexical_topk_note,v2_trace,disposition,canonical_field_citation,governed_ref,notes
fee80a1b67616aeab2d8,python,features/lstm_sequence_input.py,1,400,FORMAL_NMD,L1 orchestration,L1_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
f18efde2a2496e14f000,python,features/lstm_sequence_input.py,205,592,FORMAL_NMD,L205 orchestration,L205_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
175a59d6326c2a6574be,python,features/lstm_sequence_input.py,206,593,FORMAL_NMD,L206 orchestration,L206_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
172233771136c6a08c3a,python,features/lstm_sequence_input.py,207,594,FORMAL_NMD,L207 orchestration,L207_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
ae6bfb948cef91f9da25,python,features/lstm_sequence_input.py,208,595,FORMAL_NMD,L208 orchestration,L208_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
eab0a708a3180e93ebde,python,features/lstm_sequence_input.py,209,596,FORMAL_NMD,L209 orchestration,L209_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
4196605e5710443f0124,python,features/lstm_sequence_input.py,210,597,FORMAL_NMD,L210 orchestration,L210_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
c8ec9f1f6e857671ad9f,python,features/lstm_sequence_input.py,211,598,FORMAL_NMD,L211 orchestration,L211_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
a021c99525e3763beaf3,python,features/lstm_sequence_input.py,212,599,FORMAL_NMD,L212 orchestration,L212_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
2c425157d5eace705256,python,features/lstm_sequence_input.py,213,600,FORMAL_NMD,L213 orchestration,L213_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
e2b6c16376fbedf6903d,python,features/lstm_sequence_input.py,214,601,FORMAL_NMD,L214 orchestration,L214_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
7b1927f9f4dfae00b891,python,features/lstm_sequence_input.py,215,602,FORMAL_NMD,L215 orchestration,L215_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
e90e4931fcd1a409a684,python,features/lstm_sequence_input.py,216,603,FORMAL_NMD,L216 orchestration,L216_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
8d32954626b914b980f2,python,features/lstm_sequence_input.py,217,108,FORMAL_KEEP_DERIVED,build_transformer_merged_window,build_transformer_merged_window,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,KEEP_DERIVED,,,CSV grep zero hits for build_transformer_merged_window | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
3aec8ef19bd859760e12,python,features/lstm_sequence_input.py,218,604,FORMAL_NMD,L218 orchestration,L218_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
901981571e8162595941,python,features/lstm_sequence_input.py,219,605,FORMAL_NMD,L219 orchestration,L219_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
31991bb153e9f90ed482,python,features/lstm_sequence_input.py,220,606,FORMAL_NMD,L220 orchestration,L220_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
3af0018da37e453f5b39,python,features/lstm_sequence_input.py,221,607,FORMAL_NMD,L221 orchestration,L221_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
e66426227eb4adb4d50a,python,features/lstm_sequence_input.py,222,608,FORMAL_NMD,L222 orchestration,L222_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
f9d9237051bf48346d10,python,features/lstm_sequence_input.py,223,609,FORMAL_NMD,L223 orchestration,L223_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
3bf8799208d64e990be1,python,features/lstm_sequence_input.py,224,610,FORMAL_NMD,L224 orchestration,L224_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
7a9727ad41067fc82377,python,features/lstm_sequence_input.py,225,611,FORMAL_NMD,L225 orchestration,L225_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
e5ee4f53f12df7c1ced5,python,features/lstm_sequence_input.py,226,612,FORMAL_NMD,L226 orchestration,L226_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
64f7e90827dc611d8b84,python,features/lstm_sequence_input.py,227,613,FORMAL_NMD,L227 orchestration,L227_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
65a7264077cbfa329a2e,python,features/lstm_sequence_input.py,228,614,FORMAL_NMD,L228 orchestration,L228_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
2797b149ee70f7422fe9,python,features/lstm_sequence_input.py,229,615,FORMAL_NMD,L229 orchestration,L229_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
7d8afb0aec40ad2c6f44,python,features/lstm_sequence_input.py,230,616,FORMAL_NMD,L230 orchestration,L230_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
b1849bbfc112a8861735,python,features/lstm_sequence_input.py,231,617,FORMAL_NMD,L231 orchestration,L231_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
745ea40decc157b86158,python,features/lstm_sequence_input.py,232,618,FORMAL_NMD,L232 orchestration,L232_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
e0b1e8b2ff4e514a7d67,python,features/lstm_sequence_input.py,233,619,FORMAL_NMD,L233 orchestration,L233_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
80f9d112efdaa8a98f7d,python,features/lstm_sequence_input.py,234,620,FORMAL_NMD,L234 orchestration,L234_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
1b3b936cae013af45ebb,python,features/lstm_sequence_input.py,235,621,FORMAL_NMD,L235 orchestration,L235_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
468c6611b16b25dba217,python,features/lstm_sequence_input.py,236,622,FORMAL_NMD,L236 orchestration,L236_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
62bdeb8606af16ea1233,python,features/lstm_sequence_input.py,237,623,FORMAL_NMD,L237 orchestration,L237_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
678108febc4840b57f45,python,features/lstm_sequence_input.py,238,624,FORMAL_NMD,L238 orchestration,L238_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
