path,extension,language_family,status,clause,memo_ref,reviewed_at
models/active_5c/IWM/lstm_IWM_5c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_5c/IWM/lstm_IWM_5c_meta.json,.json,json,pending,,,
models/active_5c/IWM/transformer_IWM_5c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_5c/IWM/transformer_IWM_5c_meta.json,.json,json,pending,,,
models/active_5c/IWM/xgb_IWM_5c.pkl,.pkl,catch_all_text,excluded,V3-B binary file,,
models/active_5c/IWM/xgb_IWM_5c_meta.json,.json,json,pending,,,
models/active_5c/META/lstm_META_5c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_5c/META/lstm_META_5c_meta.json,.json,json,pending,,,
models/active_5c/META/transformer_META_5c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_5c/META/transformer_META_5c_meta.json,.json,json,pending,,,
models/active_5c/META/xgb_META_5c.pkl,.pkl,catch_all_text,excluded,V3-B binary file,,
models/active_5c/META/xgb_META_5c_meta.json,.json,json,pending,,,
models/active_5c/MSFT/lstm_MSFT_5c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_5c/MSFT/lstm_MSFT_5c_meta.json,.json,json,pending,,,
models/active_5c/MSFT/transformer_MSFT_5c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_5c/MSFT/transformer_MSFT_5c_meta.json,.json,json,pending,,,
models/active_5c/MSFT/xgb_MSFT_5c.pkl,.pkl,catch_all_text,excluded,V3-B binary file,,
models/active_5c/MSFT/xgb_MSFT_5c_meta.json,.json,json,pending,,,
models/active_5c/NVDA/lstm_NVDA_5c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_5c/NVDA/lstm_NVDA_5c_meta.json,.json,json,pending,,,
models/active_5c/NVDA/transformer_NVDA_5c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_5c/NVDA/transformer_NVDA_5c_meta.json,.json,json,pending,,,
models/active_5c/NVDA/xgb_NVDA_5c.pkl,.pkl,catch_all_text,excluded,V3-B binary file,,
models/active_5c/NVDA/xgb_NVDA_5c_meta.json,.json,json,pending,,,
models/active_5c/QQQ/lstm_QQQ_5c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_5c/QQQ/lstm_QQQ_5c_meta.json,.json,json,pending,,,
models/active_5c/QQQ/transformer_QQQ_5c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_5c/QQQ/transformer_QQQ_5c_meta.json,.json,json,pending,,,
models/active_5c/QQQ/xgb_QQQ_5c.pkl,.pkl,catch_all_text,excluded,V3-B binary file,,
models/active_5c/QQQ/xgb_QQQ_5c_meta.json,.json,json,pending,,,
models/active_5c/SPY/lstm_SPY_5c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_5c/SPY/lstm_SPY_5c_meta.json,.json,json,pending,,,
models/active_5c/SPY/transformer_SPY_5c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_5c/SPY/transformer_SPY_5c_meta.json,.json,json,pending,,,
models/active_5c/SPY/xgb_SPY_5c.pkl,.pkl,catch_all_text,excluded,V3-B binary file,,
models/active_5c/SPY/xgb_SPY_5c_meta.json,.json,json,pending,,,
models/active_5c/TSLA/lstm_TSLA_5c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_5c/TSLA/lstm_TSLA_5c_meta.json,.json,json,pending,,,
models/active_5c/TSLA/transformer_TSLA_5c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_5c/TSLA/transformer_TSLA_5c_meta.json,.json,json,pending,,,
models/active_5c/TSLA/xgb_TSLA_5c.pkl,.pkl,catch_all_text,excluded,V3-B binary file,,
models/active_5c/TSLA/xgb_TSLA_5c_meta.json,.json,json,pending,,,
models/active_60c/$SPX/lstm_$SPX_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/$SPX/lstm_$SPX_60c_meta.json,.json,json,pending,,,
models/active_60c/$SPX/transformer_$SPX_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/$SPX/transformer_$SPX_60c_meta.json,.json,json,pending,,,
models/active_60c/$SPX/xgb_$SPX_60c.pkl,.pkl,catch_all_text,excluded,V3-B binary file,,
models/active_60c/$SPX/xgb_$SPX_60c_meta.json,.json,json,pending,,,
models/active_60c/AAPL/lstm_AAPL_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/AAPL/lstm_AAPL_60c_meta.json,.json,json,pending,,,
models/active_60c/AAPL/transformer_AAPL_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/AAPL/transformer_AAPL_60c_meta.json,.json,json,pending,,,
models/active_60c/AAPL/xgb_AAPL_60c.pkl,.pkl,catch_all_text,excluded,V3-B binary file,,
models/active_60c/AAPL/xgb_AAPL_60c_meta.json,.json,json,pending,,,
models/active_60c/AMZN/lstm_AMZN_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/AMZN/lstm_AMZN_60c_meta.json,.json,json,pending,,,
models/active_60c/AMZN/transformer_AMZN_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/AMZN/transformer_AMZN_60c_meta.json,.json,json,pending,,,
models/active_60c/AMZN/xgb_AMZN_60c.pkl,.pkl,catch_all_text,excluded,V3-B binary file,,
models/active_60c/AMZN/xgb_AMZN_60c_meta.json,.json,json,pending,,,
models/active_60c/AVGO/lstm_AVGO_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/AVGO/lstm_AVGO_60c_meta.json,.json,json,pending,,,
models/active_60c/AVGO/transformer_AVGO_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/AVGO/transformer_AVGO_60c_meta.json,.json,json,pending,,,
models/active_60c/AVGO/xgb_AVGO_60c.pkl,.pkl,catch_all_text,excluded,V3-B binary file,,
models/active_60c/AVGO/xgb_AVGO_60c_meta.json,.json,json,pending,,,
models/active_60c/CIFR/lstm_CIFR_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/CIFR/lstm_CIFR_60c_meta.json,.json,json,pending,,,
models/active_60c/CIFR/transformer_CIFR_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/CIFR/transformer_CIFR_60c_meta.json,.json,json,pending,,,
models/active_60c/CIFR/xgb_CIFR_60c.pkl,.pkl,catch_all_text,excluded,V3-B binary file,,
models/active_60c/CIFR/xgb_CIFR_60c_meta.json,.json,json,pending,,,
models/active_60c/CRWD/xgb_CRWD_60c.pkl,.pkl,catch_all_text,excluded,V3-B binary file,,
models/active_60c/CRWD/xgb_CRWD_60c_meta.json,.json,json,pending,,,
models/active_60c/GOOGL/lstm_GOOGL_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/GOOGL/lstm_GOOGL_60c_meta.json,.json,json,pending,,,
models/active_60c/GOOGL/transformer_GOOGL_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/GOOGL/transformer_GOOGL_60c_meta.json,.json,json,pending,,,
models/active_60c/GOOGL/xgb_GOOGL_60c.pkl,.pkl,catch_all_text,excluded,V3-B binary file,,
models/active_60c/GOOGL/xgb_GOOGL_60c_meta.json,.json,json,pending,,,
models/active_60c/IWM/lstm_IWM_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/IWM/lstm_IWM_60c_meta.json,.json,json,pending,,,
models/active_60c/IWM/transformer_IWM_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/IWM/transformer_IWM_60c_meta.json,.json,json,pending,,,
models/active_60c/IWM/xgb_IWM_60c.pkl,.pkl,catch_all_text,excluded,V3-B binary file,,
models/active_60c/IWM/xgb_IWM_60c_meta.json,.json,json,pending,,,
models/active_60c/META/lstm_META_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/META/lstm_META_60c_meta.json,.json,json,pending,,,
models/active_60c/META/transformer_META_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/META/transformer_META_60c_meta.json,.json,json,pending,,,
models/active_60c/META/xgb_META_60c.pkl,.pkl,catch_all_text,excluded,V3-B binary file,,
models/active_60c/META/xgb_META_60c_meta.json,.json,json,pending,,,
models/active_60c/MSFT/lstm_MSFT_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/MSFT/lstm_MSFT_60c_meta.json,.json,json,pending,,,
models/active_60c/MSFT/transformer_MSFT_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/MSFT/transformer_MSFT_60c_meta.json,.json,json,pending,,,
models/active_60c/MSFT/xgb_MSFT_60c.pkl,.pkl,catch_all_text,excluded,V3-B binary file,,
models/active_60c/MSFT/xgb_MSFT_60c_meta.json,.json,json,pending,,,
models/active_60c/NVDA/lstm_NVDA_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/NVDA/lstm_NVDA_60c_meta.json,.json,json,pending,,,
models/active_60c/NVDA/transformer_NVDA_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/NVDA/transformer_NVDA_60c_meta.json,.json,json,pending,,,
models/active_60c/NVDA/xgb_NVDA_60c.pkl,.pkl,catch_all_text,excluded,V3-B binary file,,
models/active_60c/NVDA/xgb_NVDA_60c_meta.json,.json,json,pending,,,
models/active_60c/QQQ/lstm_QQQ_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/QQQ/lstm_QQQ_60c_meta.json,.json,json,pending,,,
models/active_60c/QQQ/transformer_QQQ_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/QQQ/transformer_QQQ_60c_meta.json,.json,json,pending,,,
models/active_60c/QQQ/xgb_QQQ_60c.pkl,.pkl,catch_all_text,excluded,V3-B binary file,,
models/active_60c/QQQ/xgb_QQQ_60c_meta.json,.json,json,pending,,,
models/active_60c/SPY/lstm_SPY_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/SPY/lstm_SPY_60c_meta.json,.json,json,pending,,,
models/active_60c/SPY/transformer_SPY_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/SPY/transformer_SPY_60c_meta.json,.json,json,pending,,,
models/active_60c/SPY/xgb_SPY_60c.pkl,.pkl,catch_all_text,excluded,V3-B binary file,,
models/active_60c/SPY/xgb_SPY_60c_meta.json,.json,json,pending,,,
models/active_60c/TSLA/lstm_TSLA_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/TSLA/lstm_TSLA_60c_meta.json,.json,json,pending,,,
models/active_60c/TSLA/transformer_TSLA_60c.pt,.pt,catch_all_text,excluded,V3-B binary file,,
models/active_60c/TSLA/transformer_TSLA_60c_meta.json,.json,json,pending,,,
models/active_60c/TSLA/xgb_TSLA_60c.pkl,.pkl,catch_all_text,excluded,V3-B binary file,,
models/active_60c/TSLA/xgb_TSLA_60c_meta.json,.json,json,pending,,,
models/arch_comparison.json,.json,json,pending,,,
models/arch_eval_proof.json,.json,json,pending,,,
models/arch_eval_proof.sample.json,.json,json,pending,,,
models/arch_state.json,.json,json,pending,,,
models/arch_state_15c.json,.json,json,pending,,,
models/arch_state_5c.json,.json,json,pending,,,
models/arch_state_60c.json,.json,json,pending,,,
models/cache/features/00ff3a1ea35357ad40c8fe3328dc4c9ac4b1c49596344c4f58ce7478cad5e64d/feature_cache_identity.json,.json,json,pending,,,
models/cache/features/00ff3a1ea35357ad40c8fe3328dc4c9ac4b1c49596344c4f58ce7478cad5e64d/lstm_dataset_meta.json,.json,json,pending,,,
models/cache/features/00ff3a1ea35357ad40c8fe3328dc4c9ac4b1c49596344c4f58ce7478cad5e64d/lstm_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/00ff3a1ea35357ad40c8fe3328dc4c9ac4b1c49596344c4f58ce7478cad5e64d/transformer_parallel_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/0d2ca678949d83441d047a2b2480aba38b1401609c48f6748627376265f944e5/feature_cache_identity.json,.json,json,pending,,,
models/cache/features/0d2ca678949d83441d047a2b2480aba38b1401609c48f6748627376265f944e5/lstm_dataset_meta.json,.json,json,pending,,,
models/cache/features/0d2ca678949d83441d047a2b2480aba38b1401609c48f6748627376265f944e5/lstm_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/0d2ca678949d83441d047a2b2480aba38b1401609c48f6748627376265f944e5/transformer_parallel_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/1042a200e5bcc5d4122cc39ba20fbd7bdda57307b6ac085aae14caf96bcab9c5/cascade_tf_7742fb48894a4427_0d2b4027ac84f7dc/cascade_transformer_identity.json,.json,json,pending,,,
models/cache/features/1042a200e5bcc5d4122cc39ba20fbd7bdda57307b6ac085aae14caf96bcab9c5/cascade_tf_7742fb48894a4427_0d2b4027ac84f7dc/cascade_transformer_xgb_lstm.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/1042a200e5bcc5d4122cc39ba20fbd7bdda57307b6ac085aae14caf96bcab9c5/feature_cache_identity.json,.json,json,pending,,,
models/cache/features/1042a200e5bcc5d4122cc39ba20fbd7bdda57307b6ac085aae14caf96bcab9c5/lstm_dataset_meta.json,.json,json,pending,,,
models/cache/features/1042a200e5bcc5d4122cc39ba20fbd7bdda57307b6ac085aae14caf96bcab9c5/lstm_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/1042a200e5bcc5d4122cc39ba20fbd7bdda57307b6ac085aae14caf96bcab9c5/transformer_parallel_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/118ce5ff8f1215003fe7e7c020c44e234b47b5dbae926dfb8fd0f6c6bf5b083f/cascade_tf_280dba799a08cf31_c1a9ee3ba28d6606/cascade_transformer_identity.json,.json,json,pending,,,
models/cache/features/118ce5ff8f1215003fe7e7c020c44e234b47b5dbae926dfb8fd0f6c6bf5b083f/cascade_tf_280dba799a08cf31_c1a9ee3ba28d6606/cascade_transformer_xgb_lstm.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/118ce5ff8f1215003fe7e7c020c44e234b47b5dbae926dfb8fd0f6c6bf5b083f/cascade_tf_d4da03e35dcf9c03_1afe53146fc0dcae/cascade_transformer_identity.json,.json,json,pending,,,
models/cache/features/118ce5ff8f1215003fe7e7c020c44e234b47b5dbae926dfb8fd0f6c6bf5b083f/cascade_tf_d4da03e35dcf9c03_1afe53146fc0dcae/cascade_transformer_xgb_lstm.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/118ce5ff8f1215003fe7e7c020c44e234b47b5dbae926dfb8fd0f6c6bf5b083f/feature_cache_identity.json,.json,json,pending,,,
models/cache/features/118ce5ff8f1215003fe7e7c020c44e234b47b5dbae926dfb8fd0f6c6bf5b083f/lstm_dataset_meta.json,.json,json,pending,,,
models/cache/features/118ce5ff8f1215003fe7e7c020c44e234b47b5dbae926dfb8fd0f6c6bf5b083f/lstm_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/118ce5ff8f1215003fe7e7c020c44e234b47b5dbae926dfb8fd0f6c6bf5b083f/transformer_parallel_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/1921d72173633c6751722826a18b76daf7992be3a586849c2f3702b5dc6483ed/feature_cache_identity.json,.json,json,pending,,,
models/cache/features/1921d72173633c6751722826a18b76daf7992be3a586849c2f3702b5dc6483ed/lstm_dataset_meta.json,.json,json,pending,,,
models/cache/features/1921d72173633c6751722826a18b76daf7992be3a586849c2f3702b5dc6483ed/lstm_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/1921d72173633c6751722826a18b76daf7992be3a586849c2f3702b5dc6483ed/transformer_parallel_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/1b17604004ebea573c604e345ccca682b98bfc1dc4b5af6c74cf58849b828b9d/cascade_tf_162f8dcbc7701310_e48fcd81a09d426d/cascade_transformer_identity.json,.json,json,pending,,,
models/cache/features/1b17604004ebea573c604e345ccca682b98bfc1dc4b5af6c74cf58849b828b9d/cascade_tf_162f8dcbc7701310_e48fcd81a09d426d/cascade_transformer_xgb_lstm.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/1b17604004ebea573c604e345ccca682b98bfc1dc4b5af6c74cf58849b828b9d/cascade_tf_eeb05b6d2deb453c_881752167666f281/cascade_transformer_identity.json,.json,json,pending,,,
models/cache/features/1b17604004ebea573c604e345ccca682b98bfc1dc4b5af6c74cf58849b828b9d/cascade_tf_eeb05b6d2deb453c_881752167666f281/cascade_transformer_xgb_lstm.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/1b17604004ebea573c604e345ccca682b98bfc1dc4b5af6c74cf58849b828b9d/feature_cache_identity.json,.json,json,pending,,,
models/cache/features/1b17604004ebea573c604e345ccca682b98bfc1dc4b5af6c74cf58849b828b9d/lstm_dataset_meta.json,.json,json,pending,,,
models/cache/features/1b17604004ebea573c604e345ccca682b98bfc1dc4b5af6c74cf58849b828b9d/lstm_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/1b17604004ebea573c604e345ccca682b98bfc1dc4b5af6c74cf58849b828b9d/transformer_parallel_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/1d4879e779f6823dc3f303063e465c185e8cd985ac68cc2c978a5b13eed98288/feature_cache_identity.json,.json,json,pending,,,
models/cache/features/1d4879e779f6823dc3f303063e465c185e8cd985ac68cc2c978a5b13eed98288/lstm_dataset_meta.json,.json,json,pending,,,
models/cache/features/1d4879e779f6823dc3f303063e465c185e8cd985ac68cc2c978a5b13eed98288/lstm_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/1d4879e779f6823dc3f303063e465c185e8cd985ac68cc2c978a5b13eed98288/transformer_parallel_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/1d4a4c591b2a1041093c138e14c4aecd191551127d9ec027a088f1b1483e43ee/feature_cache_identity.json,.json,json,pending,,,
models/cache/features/1d4a4c591b2a1041093c138e14c4aecd191551127d9ec027a088f1b1483e43ee/lstm_dataset_meta.json,.json,json,pending,,,
models/cache/features/1d4a4c591b2a1041093c138e14c4aecd191551127d9ec027a088f1b1483e43ee/lstm_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/1d4a4c591b2a1041093c138e14c4aecd191551127d9ec027a088f1b1483e43ee/transformer_parallel_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/1e698e43fd6ab67f958530e8619788cdfc7b860e27ffd60e88cd291e32144d3b/feature_cache_identity.json,.json,json,pending,,,
models/cache/features/1e698e43fd6ab67f958530e8619788cdfc7b860e27ffd60e88cd291e32144d3b/lstm_dataset_meta.json,.json,json,pending,,,
models/cache/features/1e698e43fd6ab67f958530e8619788cdfc7b860e27ffd60e88cd291e32144d3b/lstm_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/1e698e43fd6ab67f958530e8619788cdfc7b860e27ffd60e88cd291e32144d3b/transformer_parallel_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/260ea6665ebd8c543d497c99bdaa1de1c0c99bb6696166286fc1a86c02949783/cascade_tf_8d656064461eef89_c8712500804e4057/cascade_transformer_identity.json,.json,json,pending,,,
models/cache/features/260ea6665ebd8c543d497c99bdaa1de1c0c99bb6696166286fc1a86c02949783/cascade_tf_8d656064461eef89_c8712500804e4057/cascade_transformer_xgb_lstm.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/260ea6665ebd8c543d497c99bdaa1de1c0c99bb6696166286fc1a86c02949783/cascade_tf_a9af72b9fcdd3ecb_1b18816f9905354e/cascade_transformer_identity.json,.json,json,pending,,,
models/cache/features/260ea6665ebd8c543d497c99bdaa1de1c0c99bb6696166286fc1a86c02949783/cascade_tf_a9af72b9fcdd3ecb_1b18816f9905354e/cascade_transformer_xgb_lstm.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/260ea6665ebd8c543d497c99bdaa1de1c0c99bb6696166286fc1a86c02949783/feature_cache_identity.json,.json,json,pending,,,
models/cache/features/260ea6665ebd8c543d497c99bdaa1de1c0c99bb6696166286fc1a86c02949783/lstm_dataset_meta.json,.json,json,pending,,,
models/cache/features/260ea6665ebd8c543d497c99bdaa1de1c0c99bb6696166286fc1a86c02949783/lstm_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/260ea6665ebd8c543d497c99bdaa1de1c0c99bb6696166286fc1a86c02949783/transformer_parallel_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/295021450071a2ae3af527d8f03538cefe1b8e41f505fc336845a3d8a26d23ea/feature_cache_identity.json,.json,json,pending,,,
models/cache/features/295021450071a2ae3af527d8f03538cefe1b8e41f505fc336845a3d8a26d23ea/lstm_dataset_meta.json,.json,json,pending,,,
models/cache/features/295021450071a2ae3af527d8f03538cefe1b8e41f505fc336845a3d8a26d23ea/lstm_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/295021450071a2ae3af527d8f03538cefe1b8e41f505fc336845a3d8a26d23ea/transformer_parallel_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/3043b8b6b29481753da15ad44dbb65b855f2b3d2a9c9fd02ef662c288d0c838c/cascade_tf_da313b2e5dd58e09_22b63f938c833133/cascade_transformer_identity.json,.json,json,pending,,,
models/cache/features/3043b8b6b29481753da15ad44dbb65b855f2b3d2a9c9fd02ef662c288d0c838c/cascade_tf_da313b2e5dd58e09_22b63f938c833133/cascade_transformer_xgb_lstm.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/3043b8b6b29481753da15ad44dbb65b855f2b3d2a9c9fd02ef662c288d0c838c/feature_cache_identity.json,.json,json,pending,,,
models/cache/features/3043b8b6b29481753da15ad44dbb65b855f2b3d2a9c9fd02ef662c288d0c838c/lstm_dataset_meta.json,.json,json,pending,,,
models/cache/features/3043b8b6b29481753da15ad44dbb65b855f2b3d2a9c9fd02ef662c288d0c838c/lstm_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/3043b8b6b29481753da15ad44dbb65b855f2b3d2a9c9fd02ef662c288d0c838c/transformer_parallel_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/3916e4931a057e04ea81ce422ac6544c1ef85d1239ca48ee516c3f27bc2178dd/feature_cache_identity.json,.json,json,pending,,,
models/cache/features/3916e4931a057e04ea81ce422ac6544c1ef85d1239ca48ee516c3f27bc2178dd/lstm_dataset_meta.json,.json,json,pending,,,
models/cache/features/3916e4931a057e04ea81ce422ac6544c1ef85d1239ca48ee516c3f27bc2178dd/lstm_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/3916e4931a057e04ea81ce422ac6544c1ef85d1239ca48ee516c3f27bc2178dd/transformer_parallel_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/4432d1fcb4da2a3e09f833a34d501c9ba52909758b1e8f1f406798e4972c8e39/cascade_tf_97ba66c8a263434f_f48f1c68516d01cf/cascade_transformer_identity.json,.json,json,pending,,,
models/cache/features/4432d1fcb4da2a3e09f833a34d501c9ba52909758b1e8f1f406798e4972c8e39/cascade_tf_97ba66c8a263434f_f48f1c68516d01cf/cascade_transformer_xgb_lstm.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/4432d1fcb4da2a3e09f833a34d501c9ba52909758b1e8f1f406798e4972c8e39/feature_cache_identity.json,.json,json,pending,,,
models/cache/features/4432d1fcb4da2a3e09f833a34d501c9ba52909758b1e8f1f406798e4972c8e39/lstm_dataset_meta.json,.json,json,pending,,,
models/cache/features/4432d1fcb4da2a3e09f833a34d501c9ba52909758b1e8f1f406798e4972c8e39/lstm_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/4432d1fcb4da2a3e09f833a34d501c9ba52909758b1e8f1f406798e4972c8e39/transformer_parallel_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/4a1f516299ec3c34fa399cbbb7e768526ca6abcaca36c4adce0ef8f96e2beb7b/cascade_tf_4c1f180f6a9eaaa0_70a046a10c0a05d1/cascade_transformer_identity.json,.json,json,pending,,,
models/cache/features/4a1f516299ec3c34fa399cbbb7e768526ca6abcaca36c4adce0ef8f96e2beb7b/cascade_tf_4c1f180f6a9eaaa0_70a046a10c0a05d1/cascade_transformer_xgb_lstm.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/4a1f516299ec3c34fa399cbbb7e768526ca6abcaca36c4adce0ef8f96e2beb7b/feature_cache_identity.json,.json,json,pending,,,
models/cache/features/4a1f516299ec3c34fa399cbbb7e768526ca6abcaca36c4adce0ef8f96e2beb7b/lstm_dataset_meta.json,.json,json,pending,,,
models/cache/features/4a1f516299ec3c34fa399cbbb7e768526ca6abcaca36c4adce0ef8f96e2beb7b/lstm_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/4a1f516299ec3c34fa399cbbb7e768526ca6abcaca36c4adce0ef8f96e2beb7b/transformer_parallel_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/4acf2987f4ea2382f194c9ad3529f2f9c2686b8a41195e4cbaf8b5a1e802cde0/feature_cache_identity.json,.json,json,pending,,,
models/cache/features/4acf2987f4ea2382f194c9ad3529f2f9c2686b8a41195e4cbaf8b5a1e802cde0/lstm_dataset_meta.json,.json,json,pending,,,
models/cache/features/4acf2987f4ea2382f194c9ad3529f2f9c2686b8a41195e4cbaf8b5a1e802cde0/lstm_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/4acf2987f4ea2382f194c9ad3529f2f9c2686b8a41195e4cbaf8b5a1e802cde0/transformer_parallel_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/4cd888337301f42333e2edfc5cbc0a4a4dadba22729f2150e8448f2d7f430a27/feature_cache_identity.json,.json,json,pending,,,
models/cache/features/4cd888337301f42333e2edfc5cbc0a4a4dadba22729f2150e8448f2d7f430a27/lstm_dataset_meta.json,.json,json,pending,,,
models/cache/features/4cd888337301f42333e2edfc5cbc0a4a4dadba22729f2150e8448f2d7f430a27/lstm_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/4cd888337301f42333e2edfc5cbc0a4a4dadba22729f2150e8448f2d7f430a27/transformer_parallel_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/4dff6937856e369c9ef71d40c0a42139fc1c495aaacec1ef601457891f1fcd7e/feature_cache_identity.json,.json,json,pending,,,
models/cache/features/4dff6937856e369c9ef71d40c0a42139fc1c495aaacec1ef601457891f1fcd7e/lstm_dataset_meta.json,.json,json,pending,,,
models/cache/features/4dff6937856e369c9ef71d40c0a42139fc1c495aaacec1ef601457891f1fcd7e/lstm_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/4dff6937856e369c9ef71d40c0a42139fc1c495aaacec1ef601457891f1fcd7e/transformer_parallel_tensors.npz,.npz,catch_all_text,excluded,V3-B binary file,,
models/cache/features/4f6dea3e6e4a114e388dadaa6b77b40af147da467107f3f4564d70bac090ca3c/cascade_tf_3f3ae0c9f39d1cfc_514353c8909dd78e/cascade_transformer_identity.json,.json,json,pending,,,
